Country,Year,AvgOfAverageTemperature,TempChange
Ireland,1992,9.789,0.419916667
Ireland,1993,9.641583333,0.2725
Ireland,1994,9.884833333,0.51575
Ireland,1995,10.51891667,1.149833333
Ireland,1996,9.591166667,0.222083333
Ireland,1997,10.6835,1.314416667
Ireland,1998,10.4595,1.090416667
Ireland,1999,10.45816667,1.089083333
Ireland,2000,10.13075,0.761666667
Ireland,2001,10.02308333,0.654
Ireland,2002,10.42066667,1.051583333
Ireland,2003,10.52241667,1.153333333
Ireland,2004,10.43908333,1.07
Ireland,2005,10.57575,1.206666667
Ireland,2006,10.65416667,1.285083333
Ireland,2007,10.84266667,1.473583333
Ireland,2008,10.15875,0.789666667
Ireland,2009,10.15725,0.788166667
Ireland,2010,9.258166667,-0.110916667
Ireland,2011,10.34541667,0.976333333
Ireland,2012,10.03583333,0.66675
Ireland,2013,9.97475,0.605666667
Isle Of Man,1743,9.623,0.31675
Isle Of Man,1744,9.962125,0.655875
Isle Of Man,1745,4.80725,-4.499
Isle Of Man,1750,9.882818182,0.576568182
Isle Of Man,1751,9.32475,0.0185
Isle Of Man,1752,7.759166667,-1.547083333
Isle Of Man,1753,9.30625,0
Isle Of Man,1754,9.209,-0.09725
Isle Of Man,1755,8.924583333,-0.381666667
Isle Of Man,1756,9.39425,0.088
Isle Of Man,1757,9.364916667,0.058666667
Isle Of Man,1758,8.607583333,-0.698666667
Isle Of Man,1759,9.583083333,0.276833333
Isle Of Man,1760,8.925666667,-0.380583333
Isle Of Man,1761,9.636,0.32975
Isle Of Man,1762,8.9445,-0.36175
Isle Of Man,1763,8.649,-0.65725
Isle Of Man,1764,8.933166667,-0.373083333
Isle Of Man,1765,8.729916667,-0.576333333
Isle Of Man,1766,8.897083333,-0.409166667
Isle Of Man,1767,8.975,-0.33125
Isle Of Man,1768,8.98325,-0.323
Isle Of Man,1769,8.988333333,-0.317916667
Isle Of Man,1770,8.7815,-0.52475
Isle Of Man,1771,8.7185,-0.58775
Isle Of Man,1772,8.901166667,-0.405083333
Isle Of Man,1773,8.994166667,-0.312083333
Isle Of Man,1774,8.817333333,-0.488916667
Isle Of Man,1775,9.7675,0.46125
Isle Of Man,1776,8.98225,-0.324
Isle Of Man,1777,9.15625,-0.15
Isle Of Man,1778,9.617583333,0.311333333
Isle Of Man,1779,10.56,1.25375
Isle Of Man,1780,9.613833333,0.307583333
Isle Of Man,1781,10.25391667,0.947666667
Isle Of Man,1782,8.157416667,-1.148833333
Isle Of Man,1783,9.49,0.18375
Isle Of Man,1784,8.239166667,-1.067083333
Isle Of Man,1785,8.706083333,-0.600166667
Isle Of Man,1786,8.4325,-0.87375
Isle Of Man,1787,9.511333333,0.205083333
Isle Of Man,1788,9.424166667,0.117916667
Isle Of Man,1789,9.386416667,0.080166667
Isle Of Man,1790,9.685,0.37875
Isle Of Man,1791,9.540166667,0.233916667
Isle Of Man,1792,9.4785,0.17225
Isle Of Man,1793,9.434333333,0.128083333
Isle Of Man,1794,9.81,0.50375
Isle Of Man,1795,8.968583333,-0.337666667
Isle Of Man,1796,9.38475,0.0785
Isle Of Man,1797,9.48925,0.183
Isle Of Man,1798,9.861666667,0.555416667
Isle Of Man,1799,8.004833333,-1.301416667
Isle Of Man,1800,9.060416667,-0.245833333
Isle Of Man,1801,9.525416667,0.219166667
Isle Of Man,1802,9.266166667,-0.040083333
Isle Of Man,1803,8.976833333,-0.329416667
Isle Of Man,1804,9.364333333,0.058083333
Isle Of Man,1805,9.021583333,-0.284666667
Isle Of Man,1806,9.4185,0.11225
Isle Of Man,1807,8.679916667,-0.626333333
Isle Of Man,1808,8.8415,-0.46475
Isle Of Man,1809,8.747833333,-0.558416667
Isle Of Man,1810,8.666083333,-0.640166667
Isle Of Man,1811,9.566083333,0.259833333
Isle Of Man,1812,8.428166667,-0.878083333
Isle Of Man,1813,9.057583333,-0.248666667
Isle Of Man,1814,8.002416667,-1.303833333
Isle Of Man,1815,8.767583333,-0.538666667
Isle Of Man,1816,7.966666667,-1.339583333
Isle Of Man,1817,8.79525,-0.511
Isle Of Man,1818,9.6495,0.34325
Isle Of Man,1819,9.243333333,-0.062916667
Isle Of Man,1820,8.814333333,-0.491916667
Isle Of Man,1821,9.689333333,0.383083333
Isle Of Man,1822,10.03583333,0.729583333
Isle Of Man,1823,8.688916667,-0.617333333
Isle Of Man,1824,9.48425,0.178
Isle Of Man,1825,9.857416667,0.551166667
Isle Of Man,1826,10.0545,0.74825
Isle Of Man,1827,9.409166667,0.102916667
Isle Of Man,1828,9.996166667,0.689916667
Isle Of Man,1829,8.24925,-1.057
Isle Of Man,1830,8.823833333,-0.482416667
Isle Of Man,1831,9.789166667,0.482916667
Isle Of Man,1832,9.346166667,0.039916667
Isle Of Man,1833,9.26025,-0.046
Isle Of Man,1834,10.28783333,0.981583333
Isle Of Man,1835,9.346916667,0.040666667
Isle Of Man,1836,8.702083333,-0.604166667
Isle Of Man,1837,8.810333333,-0.495916667
Isle Of Man,1838,8.09475,-1.2115
Isle Of Man,1839,8.737666667,-0.568583333
Isle Of Man,1840,8.814666667,-0.491583333
Isle Of Man,1841,8.91175,-0.3945
Isle Of Man,1842,9.473583333,0.167333333
Isle Of Man,1843,9.285666667,-0.020583333
Isle Of Man,1844,8.959333333,-0.346916667
Isle Of Man,1845,8.62675,-0.6795
Isle Of Man,1846,10.30208333,0.995833333
Isle Of Man,1847,9.325333333,0.019083333
Isle Of Man,1848,9.22,-0.08625
Isle Of Man,1849,9.22475,-0.0815
Isle Of Man,1850,9.174583333,-0.131666667
Isle Of Man,1851,9.205166667,-0.101083333
Isle Of Man,1852,9.811666667,0.505416667
Isle Of Man,1853,8.6455,-0.66075
Isle Of Man,1854,9.439833333,0.133583333
Isle Of Man,1855,8.253166667,-1.053083333
Isle Of Man,1856,9.072583333,-0.233666667
Isle Of Man,1857,10.16741667,0.861166667
Isle Of Man,1858,9.313333333,0.007083333
Isle Of Man,1859,9.515666667,0.209416667
Isle Of Man,1860,8.131583333,-1.174666667
Isle Of Man,1861,9.380083333,0.073833333
Isle Of Man,1862,9.138416667,-0.167833333
Isle Of Man,1863,9.670666667,0.364416667
Isle Of Man,1864,8.881333333,-0.424916667
Isle Of Man,1865,9.71225,0.406
Isle Of Man,1866,9.370166667,0.063916667
Isle Of Man,1867,9.089166667,-0.217083333
Isle Of Man,1868,10.18466667,0.878416667
Isle Of Man,1869,9.498166667,0.191916667
Isle Of Man,1870,9.126583333,-0.179666667
Isle Of Man,1871,9.252666667,-0.053583333
Isle Of Man,1872,9.6165,0.31025
Isle Of Man,1873,9.14175,-0.1645
Isle Of Man,1874,9.4045,0.09825
Isle Of Man,1875,9.495583333,0.189333333
Isle Of Man,1876,9.491666667,0.185416667
Isle Of Man,1877,9.18,-0.12625
Isle Of Man,1878,9.39975,0.0935
Isle Of Man,1879,7.700166667,-1.606083333
Isle Of Man,1880,9.1935,-0.11275
Isle Of Man,1881,8.512666667,-0.793583333
Isle Of Man,1882,9.399166667,0.092916667
Isle Of Man,1883,9.02075,-0.2855
Isle Of Man,1884,9.6815,0.37525
Isle Of Man,1885,8.573583333,-0.732666667
Isle Of Man,1886,8.643,-0.66325
Isle Of Man,1887,8.709833333,-0.596416667
Isle Of Man,1888,8.501916667,-0.804333333
Isle Of Man,1889,9.178666667,-0.127583333
Isle Of Man,1890,9.177166667,-0.129083333
Isle Of Man,1891,8.79925,-0.507
Isle Of Man,1892,8.244333333,-1.061916667
Isle Of Man,1893,9.991666667,0.685416667
Isle Of Man,1894,9.311666667,0.005416667
Isle Of Man,1895,8.66875,-0.6375
Isle Of Man,1896,9.46325,0.157
Isle Of Man,1897,9.462916667,0.156666667
Isle Of Man,1898,10.08133333,0.775083333
Isle Of Man,1899,9.754583333,0.448333333
Isle Of Man,1900,9.418333333,0.112083333
Isle Of Man,1901,9.248333333,-0.057916667
Isle Of Man,1902,8.952833333,-0.353416667
Isle Of Man,1903,9.201583333,-0.104666667
Isle Of Man,1904,9.135,-0.17125
Isle Of Man,1905,9.328583333,0.022333333
Isle Of Man,1906,9.391666667,0.085416667
Isle Of Man,1907,8.949416667,-0.356833333
Isle Of Man,1908,9.517583333,0.211333333
Isle Of Man,1909,8.78275,-0.5235
Isle Of Man,1910,9.208666667,-0.097583333
Isle Of Man,1911,9.903916667,0.597666667
Isle Of Man,1912,9.279083333,-0.027166667
Isle Of Man,1913,9.671,0.36475
Isle Of Man,1914,9.87575,0.5695
Isle Of Man,1915,8.905666667,-0.400583333
Isle Of Man,1916,9.29325,-0.013
Isle Of Man,1917,8.704833333,-0.601416667
Isle Of Man,1918,9.52425,0.218
Isle Of Man,1919,8.628833333,-0.677416667
Isle Of Man,1920,9.6285,0.32225
Isle Of Man,1921,10.44658333,1.140333333
Isle Of Man,1922,8.788083333,-0.518166667
Isle Of Man,1923,9.1065,-0.19975
Isle Of Man,1924,9.31875,0.0125
Isle Of Man,1925,9.147916667,-0.158333333
Isle Of Man,1926,9.74425,0.438
Isle Of Man,1927,9.207166667,-0.099083333
Isle Of Man,1928,9.474916667,0.168666667
Isle Of Man,1929,9.16225,-0.144
Isle Of Man,1930,9.364583333,0.058333333
Isle Of Man,1931,9.204916667,-0.101333333
Isle Of Man,1932,9.618333333,0.312083333
Isle Of Man,1933,10.0425,0.73625
Isle Of Man,1934,10.09891667,0.792666667
Isle Of Man,1935,9.69975,0.3935
Isle Of Man,1936,9.456,0.14975
Isle Of Man,1937,9.511166667,0.204916667
Isle Of Man,1938,10.12275,0.8165
Isle Of Man,1939,9.82875,0.5225
Isle Of Man,1940,9.28275,-0.0235
Isle Of Man,1941,9.155916667,-0.150333333
Isle Of Man,1942,9.221416667,-0.084833333
Isle Of Man,1943,9.998916667,0.692666667
Isle Of Man,1944,9.6595,0.35325
Isle Of Man,1945,10.31183333,1.005583333
Isle Of Man,1946,9.487333333,0.181083333
Isle Of Man,1947,9.47875,0.1725
Isle Of Man,1948,9.964416667,0.658166667
Isle Of Man,1949,10.56483333,1.258583333
Isle Of Man,1950,9.429916667,0.123666667
Isle Of Man,1951,9.213333333,-0.092916667
Isle Of Man,1952,9.178666667,-0.127583333
Isle Of Man,1953,10.09791667,0.791666667
Isle Of Man,1954,9.311416667,0.005166667
Isle Of Man,1955,9.42925,0.123
Isle Of Man,1956,9.163916667,-0.142333333
Isle Of Man,1957,10.06425,0.758
Isle Of Man,1958,9.463833333,0.157583333
Isle Of Man,1959,10.53183333,1.225583333
Isle Of Man,1960,9.784,0.47775
Isle Of Man,1961,9.84125,0.535
Isle Of Man,1962,8.773333333,-0.532916667
Isle Of Man,1963,8.594333333,-0.711916667
Isle Of Man,1964,9.561833333,0.255583333
Isle Of Man,1965,9.006333333,-0.299916667
Isle Of Man,1966,9.476583333,0.170333333
Isle Of Man,1967,9.624916667,0.318666667
Isle Of Man,1968,9.450583333,0.144333333
Isle Of Man,1969,9.256833333,-0.049416667
Isle Of Man,1970,9.6285,0.32225
Isle Of Man,1971,10.02991667,0.723666667
Isle Of Man,1972,9.348333333,0.042083333
Isle Of Man,1973,9.69375,0.3875
Isle Of Man,1974,9.56525,0.259
Isle Of Man,1975,9.993916667,0.687666667
Isle Of Man,1976,9.916916667,0.610666667
Isle Of Man,1977,9.5535,0.24725
Isle Of Man,1978,9.429916667,0.123666667
Isle Of Man,1979,8.789666667,-0.516583333
Isle Of Man,1980,9.525666667,0.219416667
Isle Of Man,1981,9.291916667,-0.014333333
Isle Of Man,1982,9.837583333,0.531333333
Isle Of Man,1983,9.961583333,0.655333333
Isle Of Man,1984,9.87175,0.5655
Isle Of Man,1985,8.969083333,-0.337166667
Isle Of Man,1986,8.780166667,-0.526083333
Isle Of Man,1987,9.12675,-0.1795
Isle Of Man,1988,9.894916667,0.588666667
Isle Of Man,1989,10.4115,1.10525
Isle Of Man,1990,10.51933333,1.213083333
Isle Of Man,1991,9.727,0.42075
Isle Of Man,1992,9.905583333,0.599333333
Isle Of Man,1993,9.428416667,0.122166667
Isle Of Man,1994,9.876916667,0.570666667
Isle Of Man,1995,10.43658333,1.130333333
Isle Of Man,1996,9.332666667,0.026416667
Isle Of Man,1997,10.53775,1.2315
Isle Of Man,1998,10.36866667,1.062416667
Isle Of Man,1999,10.52225,1.216
Isle Of Man,2000,10.25758333,0.951333333
Isle Of Man,2001,9.971333333,0.665083333
Isle Of Man,2002,10.52416667,1.217916667
Isle Of Man,2003,10.57466667,1.268416667
Isle Of Man,2004,10.59608333,1.289833333
Isle Of Man,2005,10.57633333,1.270083333
Isle Of Man,2006,10.82366667,1.517416667
Isle Of Man,2007,10.80908333,1.502833333
Isle Of Man,2008,10.23666667,0.930416667
Isle Of Man,2009,10.29483333,0.988583333
Isle Of Man,2010,9.10325,-0.203
Isle Of Man,2011,10.70866667,1.402416667
Isle Of Man,2012,9.909916667,0.603666667
Isle Of Man,2013,9.230375,-0.075875
Israel,1808,15.944,-2.313583333
Israel,1809,18.25758333,0
Israel,1810,18.28983333,0.03225
Israel,1811,18.3435,0.085916667
Israel,1812,18.3095,0.051916667
Israel,1813,18.90108333,0.6435
Israel,1814,18.90866667,0.651083333
Israel,1815,19.40672727,1.149143939
Israel,1817,20.719125,2.461541667
Israel,1818,9.714,-8.543583333
Israel,1819,18.71091667,0.453333333
Israel,1820,18.90958333,0.652
Israel,1821,19.03691667,0.779333333
Israel,1822,18.96475,0.707166667
Israel,1823,19.16625,0.908666667
Israel,1824,19.94325,1.685666667
Israel,1825,19.37925,1.121666667
Israel,1826,19.30741667,1.049833333
Israel,1827,20.1055,1.847916667
Israel,1828,19.3495,1.091916667
Israel,1829,19.31291667,1.055333333
Israel,1830,19.62791667,1.370333333
Israel,1831,18.90025,0.642666667
Israel,1832,18.42891667,0.171333333
Israel,1833,19.19391667,0.936333333
Israel,1834,19.06675,0.809166667
Israel,1835,18.57983333,0.32225
Israel,1836,19.01441667,0.756833333
Israel,1837,18.71416667,0.456583333
Israel,1838,18.549,0.291416667
Israel,1839,18.78741667,0.529833333
Israel,1840,18.867,0.609416667
Israel,1841,19.25725,0.999666667
Israel,1842,19.302,1.044416667
Israel,1843,19.2165,0.958916667
Israel,1844,19.04375,0.786166667
Israel,1845,19.25541667,0.997833333
Israel,1846,19.92916667,1.671583333
Israel,1847,19.47716667,1.219583333
Israel,1848,19.32608333,1.0685
Israel,1849,19.35658333,1.099
Israel,1850,18.7935,0.535916667
Israel,1851,19.66258333,1.405
Israel,1852,19.44991667,1.192333333
Israel,1853,19.96408333,1.7065
Israel,1854,19.077,0.819416667
Israel,1855,19.46516667,1.207583333
Israel,1856,18.9335,0.675916667
Israel,1857,18.62758333,0.37
Israel,1858,19.32375,1.066166667
Israel,1859,19.44033333,1.18275
Israel,1860,19.82025,1.562666667
Israel,1861,18.34066667,0.083083333
Israel,1862,18.28425,0.026666667
Israel,1863,18.80283333,0.54525
Israel,1864,19.61008333,1.3525
Israel,1865,19.965,1.707416667
Israel,1866,19.71483333,1.45725
Israel,1867,19.796,1.538416667
Israel,1868,19.33616667,1.078583333
Israel,1869,19.91175,1.654166667
Israel,1870,19.62591667,1.368333333
Israel,1871,18.84366667,0.586083333
Israel,1872,19.57875,1.321166667
Israel,1873,19.91441667,1.656833333
Israel,1874,19.19441667,0.936833333
Israel,1875,18.14283333,-0.11475
Israel,1876,19.59841667,1.340833333
Israel,1877,20.10216667,1.844583333
Israel,1878,20.02441667,1.766833333
Israel,1879,20.223,1.965416667
Israel,1880,19.26225,1.004666667
Israel,1881,19.83116667,1.573583333
Israel,1882,18.97683333,0.71925
Israel,1883,19.33033333,1.07275
Israel,1884,18.88258333,0.625
Israel,1885,19.63591667,1.378333333
Israel,1886,18.977,0.719416667
Israel,1887,19.60883333,1.35125
Israel,1888,19.60408333,1.3465
Israel,1889,19.72933333,1.47175
Israel,1890,19.61666667,1.359083333
Israel,1891,19.60941667,1.351833333
Israel,1892,19.85575,1.598166667
Israel,1893,19.09716667,0.839583333
Israel,1894,18.821,0.563416667
Israel,1895,19.19333333,0.93575
Israel,1896,19.52058333,1.263
Israel,1897,18.906,0.648416667
Israel,1898,19.39241667,1.134833333
Israel,1899,19.51391667,1.256333333
Israel,1900,19.86033333,1.60275
Israel,1901,20.34391667,2.086333333
Israel,1902,19.916,1.658416667
Israel,1903,19.11933333,0.86175
Israel,1904,19.12433333,0.86675
Israel,1905,19.23308333,0.9755
Israel,1906,19.51041667,1.252833333
Israel,1907,18.81241667,0.554833333
Israel,1908,18.93425,0.676666667
Israel,1909,19.98366667,1.726083333
Israel,1910,19.06175,0.804166667
Israel,1911,18.85225,0.594666667
Israel,1912,19.35333333,1.09575
Israel,1913,18.84441667,0.586833333
Israel,1914,19.1405,0.882916667
Israel,1915,19.75783333,1.50025
Israel,1916,19.91216667,1.654583333
Israel,1917,19.61625,1.358666667
Israel,1918,19.43008333,1.1725
Israel,1919,19.70083333,1.44325
Israel,1920,19.01925,0.761666667
Israel,1921,18.97791667,0.720333333
Israel,1922,19.90333333,1.64575
Israel,1923,19.95783333,1.70025
Israel,1924,19.87025,1.612666667
Israel,1925,19.74158333,1.484
Israel,1926,19.69083333,1.43325
Israel,1927,20.01166667,1.754083333
Israel,1928,20.18483333,1.92725
Israel,1929,19.682,1.424416667
Israel,1930,20.21,1.952416667
Israel,1931,19.93458333,1.677
Israel,1932,19.79391667,1.536333333
Israel,1933,19.40366667,1.146083333
Israel,1934,19.92391667,1.666333333
Israel,1935,20.32808333,2.0705
Israel,1936,20.31808333,2.0605
Israel,1937,20.38258333,2.125
Israel,1938,19.49408333,1.2365
Israel,1939,20.18733333,1.92975
Israel,1940,20.01508333,1.7575
Israel,1941,20.186,1.928416667
Israel,1942,19.90525,1.647666667
Israel,1943,19.48566667,1.228083333
Israel,1944,19.7555,1.497916667
Israel,1945,19.24925,0.991666667
Israel,1946,19.97866667,1.721083333
Israel,1947,20.60625,2.348666667
Israel,1948,19.20108333,0.9435
Israel,1949,18.87708333,0.6195
Israel,1950,19.70975,1.452166667
Israel,1951,20.27716667,2.019583333
Israel,1952,20.39066667,2.133083333
Israel,1953,19.45141667,1.193833333
Israel,1954,20.08308333,1.8255
Israel,1955,20.56425,2.306666667
Israel,1956,19.77833333,1.52075
Israel,1957,19.809,1.551416667
Israel,1958,20.23516667,1.977583333
Israel,1959,19.20525,0.947666667
Israel,1960,20.72316667,2.465583333
Israel,1961,19.61683333,1.35925
Israel,1962,20.79108333,2.5335
Israel,1963,20.60466667,2.347083333
Israel,1964,19.32508333,1.0675
Israel,1965,19.93533333,1.67775
Israel,1966,20.50908333,2.2515
Israel,1967,19.08091667,0.823333333
Israel,1968,19.98341667,1.725833333
Israel,1969,20.33558333,2.078
Israel,1970,20.06866667,1.811083333
Israel,1971,19.64933333,1.39175
Israel,1972,19.52966667,1.272083333
Israel,1973,19.7835,1.525916667
Israel,1974,19.69333333,1.43575
Israel,1975,19.66633333,1.40875
Israel,1976,19.60858333,1.351
Israel,1977,19.93566667,1.678083333
Israel,1978,20.19225,1.934666667
Israel,1979,20.65775,2.400166667
Israel,1980,20.04075,1.783166667
Israel,1981,20.01941667,1.761833333
Israel,1982,19.31825,1.060666667
Israel,1983,19.20058333,0.943
Israel,1984,19.73041667,1.472833333
Israel,1985,20.21616667,1.958583333
Israel,1986,19.99816667,1.740583333
Israel,1987,19.95183333,1.69425
Israel,1988,20.06025,1.802666667
Israel,1989,19.902,1.644416667
Israel,1990,20.12983333,1.87225
Israel,1991,20.02191667,1.764333333
Israel,1992,19.02866667,0.771083333
Israel,1993,19.97541667,1.717833333
Israel,1994,20.50033333,2.24275
Israel,1995,20.04333333,1.78575
Israel,1996,20.52808333,2.2705
Israel,1997,19.82316667,1.565583333
Israel,1998,20.96641667,2.708833333
Israel,1999,20.89216667,2.634583333
Israel,2000,20.23041667,1.972833333
Israel,2001,20.92975,2.672166667
Israel,2002,20.72833333,2.47075
Israel,2003,20.614,2.356416667
Israel,2004,20.4905,2.232916667
Israel,2005,20.43775,2.180166667
Israel,2006,20.40916667,2.151583333
Israel,2007,20.70158333,2.444
Israel,2008,20.93008333,2.6725
Israel,2009,20.83141667,2.573833333
Israel,2010,22.31116667,4.053583333
Israel,2011,20.33125,2.073666667
Israel,2012,21.00608333,2.7485
Israel,2013,21.222375,2.964791667
Italy,1743,9.538,-3.199416667
Italy,1744,14.006,1.268583333
Italy,1745,6.10275,-6.634666667
Italy,1750,13.27090909,0.533492424
Italy,1751,13.6155,0.878083333
Italy,1752,8.750166667,-3.98725
Italy,1753,12.73741667,0
Italy,1754,12.56325,-0.174166667
Italy,1755,12.32983333,-0.407583333
Italy,1756,12.84875,0.111333333
Italy,1757,12.53258333,-0.204833333
Italy,1758,11.79216667,-0.94525
Italy,1759,12.89816667,0.16075
Italy,1760,12.73241667,-0.005
Italy,1761,12.97216667,0.23475
Italy,1762,12.74258333,0.005166667
Italy,1763,12.31191667,-0.4255
Italy,1764,12.93075,0.193333333
Italy,1765,12.76858333,0.031166667
Italy,1766,12.61208333,-0.125333333
Italy,1767,12.14683333,-0.590583333
Italy,1768,11.8105,-0.926916667
Italy,1769,12.56608333,-0.171333333
Italy,1770,12.51708333,-0.220333333
Italy,1771,12.67966667,-0.05775
Italy,1772,14.04825,1.310833333
Italy,1773,12.64241667,-0.095
Italy,1774,12.72291667,-0.0145
Italy,1775,13.14858333,0.411166667
Italy,1776,12.41391667,-0.3235
Italy,1777,12.286,-0.451416667
Italy,1778,13.16033333,0.422916667
Italy,1779,13.35166667,0.61425
Italy,1780,13.09866667,0.36125
Italy,1781,13.2735,0.536083333
Italy,1782,12.20033333,-0.537083333
Italy,1783,12.96508333,0.227666667
Italy,1784,12.34566667,-0.39175
Italy,1785,12.11841667,-0.619
Italy,1786,12.291,-0.446416667
Italy,1787,12.92266667,0.18525
Italy,1788,13.15666667,0.41925
Italy,1789,12.35816667,-0.37925
Italy,1790,12.99283333,0.255416667
Italy,1791,13.17016667,0.43275
Italy,1792,12.75916667,0.02175
Italy,1793,12.66375,-0.073666667
Italy,1794,13.174,0.436583333
Italy,1795,12.54558333,-0.191833333
Italy,1796,12.802,0.064583333
Italy,1797,13.20425,0.466833333
Italy,1798,12.92866667,0.19125
Italy,1799,12.02733333,-0.710083333
Italy,1800,13.16491667,0.4275
Italy,1801,13.35616667,0.61875
Italy,1802,13.4865,0.749083333
Italy,1803,12.54225,-0.195166667
Italy,1804,13.028,0.290583333
Italy,1805,11.69191667,-1.0455
Italy,1806,12.941,0.203583333
Italy,1807,13.01566667,0.27825
Italy,1808,11.53733333,-1.200083333
Italy,1809,12.23508333,-0.502333333
Italy,1810,12.54491667,-0.1925
Italy,1811,13.23466667,0.49725
Italy,1812,11.624,-1.113416667
Italy,1813,12.11383333,-0.623583333
Italy,1814,11.51475,-1.222666667
Italy,1815,12.11833333,-0.619083333
Italy,1816,11.30183333,-1.435583333
Italy,1817,12.31083333,-0.426583333
Italy,1818,12.66575,-0.071666667
Italy,1819,12.70908333,-0.028333333
Italy,1820,12.554,-0.183416667
Italy,1821,12.43716667,-0.30025
Italy,1822,13.56416667,0.82675
Italy,1823,12.26766667,-0.46975
Italy,1824,12.79158333,0.054166667
Italy,1825,12.77883333,0.041416667
Italy,1826,12.57083333,-0.166583333
Italy,1827,12.56141667,-0.176
Italy,1828,13.05058333,0.313166667
Italy,1829,11.69183333,-1.045583333
Italy,1830,12.49475,-0.242666667
Italy,1831,12.71933333,-0.018083333
Italy,1832,12.23558333,-0.501833333
Italy,1833,12.3495,-0.387916667
Italy,1834,13.14158333,0.404166667
Italy,1835,11.83183333,-0.905583333
Italy,1836,12.16216667,-0.57525
Italy,1837,11.61716667,-1.12025
Italy,1838,11.87325,-0.864166667
Italy,1839,12.62225,-0.115166667
Italy,1840,12.20166667,-0.53575
Italy,1841,13.18508333,0.447666667
Italy,1842,12.20133333,-0.536083333
Italy,1843,12.449,-0.288416667
Italy,1844,12.39808333,-0.339333333
Italy,1845,12.36383333,-0.373583333
Italy,1846,13.49283333,0.755416667
Italy,1847,12.24133333,-0.496083333
Italy,1848,12.56708333,-0.170333333
Italy,1849,12.53733333,-0.200083333
Italy,1850,11.79233333,-0.945083333
Italy,1851,11.96266667,-0.77475
Italy,1852,12.78416667,0.04675
Italy,1853,12.27708333,-0.460333333
Italy,1854,12.08675,-0.650666667
Italy,1855,12.05766667,-0.67975
Italy,1856,12.39116667,-0.34625
Italy,1857,12.27275,-0.464666667
Italy,1858,11.83291667,-0.9045
Italy,1859,12.77408333,0.036666667
Italy,1860,11.93558333,-0.801833333
Italy,1861,12.65016667,-0.08725
Italy,1862,13.11758333,0.380166667
Italy,1863,13.24841667,0.511
Italy,1864,11.98466667,-0.75275
Italy,1865,12.79425,0.056833333
Italy,1866,12.85766667,0.12025
Italy,1867,12.8625,0.125083333
Italy,1868,12.9035,0.166083333
Italy,1869,12.523,-0.214416667
Italy,1870,12.09575,-0.641666667
Italy,1871,11.87541667,-0.862
Italy,1872,13.166,0.428583333
Italy,1873,12.86316667,0.12575
Italy,1874,12.20166667,-0.53575
Italy,1875,12.0985,-0.638916667
Italy,1876,12.69041667,-0.047
Italy,1877,12.63875,-0.098666667
Italy,1878,12.57758333,-0.159833333
Italy,1879,12.16708333,-0.570333333
Italy,1880,12.75,0.012583333
Italy,1881,12.51691667,-0.2205
Italy,1882,12.80341667,0.066
Italy,1883,11.99825,-0.739166667
Italy,1884,12.16933333,-0.568083333
Italy,1885,12.6035,-0.133916667
Italy,1886,12.57525,-0.162166667
Italy,1887,12.16366667,-0.57375
Italy,1888,12.03583333,-0.701583333
Italy,1889,12.00225,-0.735166667
Italy,1890,11.94258333,-0.794833333
Italy,1891,11.955,-0.782416667
Italy,1892,12.57691667,-0.1605
Italy,1893,12.54233333,-0.195083333
Italy,1894,12.52008333,-0.217333333
Italy,1895,12.35941667,-0.378
Italy,1896,11.94983333,-0.787583333
Italy,1897,12.71891667,-0.0185
Italy,1898,13.08308333,0.345666667
Italy,1899,12.81875,0.081333333
Italy,1900,12.998,0.260583333
Italy,1901,12.20558333,-0.531833333
Italy,1902,12.51675,-0.220666667
Italy,1903,12.47375,-0.263666667
Italy,1904,12.93216667,0.19475
Italy,1905,12.24308333,-0.494333333
Italy,1906,12.33016667,-0.40725
Italy,1907,12.42083333,-0.316583333
Italy,1908,12.3385,-0.398916667
Italy,1909,12.146,-0.591416667
Italy,1910,12.37441667,-0.363
Italy,1911,12.90383333,0.166416667
Italy,1912,12.21441667,-0.523
Italy,1913,12.66258333,-0.074833333
Italy,1914,12.3405,-0.396916667
Italy,1915,12.42758333,-0.309833333
Italy,1916,13.01175,0.274333333
Italy,1917,12.29291667,-0.4445
Italy,1918,12.39983333,-0.337583333
Italy,1919,12.16958333,-0.567833333
Italy,1920,13.34141667,0.604
Italy,1921,13.04491667,0.3075
Italy,1922,12.58591667,-0.1515
Italy,1923,13.003,0.265583333
Italy,1924,12.76125,0.023833333
Italy,1925,12.57008333,-0.167333333
Italy,1926,13.1565,0.419083333
Italy,1927,13.43933333,0.701916667
Italy,1928,13.22116667,0.48375
Italy,1929,12.42416667,-0.31325
Italy,1930,13.22416667,0.48675
Italy,1931,12.71841667,-0.019
Italy,1932,12.66941667,-0.068
Italy,1933,12.39925,-0.338166667
Italy,1934,13.32341667,0.586
Italy,1935,12.82758333,0.090166667
Italy,1936,12.9735,0.236083333
Italy,1937,13.18491667,0.4475
Italy,1938,12.69375,-0.043666667
Italy,1939,12.69608333,-0.041333333
Italy,1940,11.88841667,-0.849
Italy,1941,12.04566667,-0.69175
Italy,1942,12.79808333,0.060666667
Italy,1943,13.69391667,0.9565
Italy,1944,12.55008333,-0.187333333
Italy,1945,13.35225,0.614833333
Italy,1946,13.3225,0.585083333
Italy,1947,13.60091667,0.8635
